Timestamp,c59c1380-873d-4ab2-b1cf-b29300ac4f72,49fa9921-5ff8-436b-be58-b29300ac4f73
2025-03-11 11:00:00+00:00,280.2,277.65
2025-03-11 11:05:00+00:00,276.25,273.5
2025-03-11 11:10:00+00:00,207.65,206.0
2025-03-11 11:15:00+00:00,272.65,270.25
2025-03-11 11:20:00+00:00,274.9,272.35
2025-03-11 11:25:00+00:00,275.75,272.95
2025-03-11 11:30:00+00:00,225.25,223.45
2025-03-11 11:35:00+00:00,248.05,245.8
2025-03-11 11:40:00+00:00,263.6,261.6
2025-03-11 11:45:00+00:00,215.6,213.9
2025-03-11 11:50:00+00:00,270.3,268.0
2025-03-11 11:55:00+00:00,269.65,267.05
2025-03-11 12:00:00+00:00,162.45,161.6
2025-03-11 12:05:00+00:00,186.2,185.5
2025-03-11 12:10:00+00:00,190.85,189.6
2025-03-11 12:15:00+00:00,280.3,277.85
2025-03-11 12:20:00+00:00,274.85,272.25
2025-03-11 12:25:00+00:00,276.3,274.25
2025-03-11 12:30:00+00:00,13.0,13.05
2025-03-11 12:35:00+00:00,211.35,207.45
2025-03-11 12:40:00+00:00,279.15,276.35
2025-03-11 12:45:00+00:00,289.7,287.2
2025-03-11 12:50:00+00:00,285.3,282.75
2025-03-11 12:55:00+00:00,288.15,285.4
2025-03-11 13:00:00+00:00,282.1,280.4
2025-03-11 13:05:00+00:00,280.0,277.65
2025-03-11 13:10:00+00:00,284.75,282.5
2025-03-11 13:15:00+00:00,283.05,280.7
2025-03-11 13:20:00+00:00,289.2,285.7
2025-03-11 13:25:00+00:00,280.5,278.25
2025-03-11 13:30:00+00:00,285.7,282.95
2025-03-11 13:35:00+00:00,288.7,286.5
2025-03-11 13:40:00+00:00,299.0,297.0
2025-03-11 13:45:00+00:00,296.55,294.0
2025-03-11 13:50:00+00:00,297.95,295.3
2025-03-11 13:55:00+00:00,289.15,286.95
2025-03-11 14:00:00+00:00,289.75,286.35
2025-03-11 14:05:00+00:00,281.6,278.8
2025-03-11 14:10:00+00:00,296.65,294.4
2025-03-11 14:15:00+00:00,302.95,300.2
2025-03-11 14:20:00+00:00,300.4,297.7
2025-03-11 14:25:00+00:00,297.1,295.1
2025-03-11 14:30:00+00:00,293.8,290.0
2025-03-11 14:35:00+00:00,293.65,291.35
2025-03-11 14:40:00+00:00,290.55,287.8
2025-03-11 14:45:00+00:00,297.3,294.9
2025-03-11 14:50:00+00:00,295.15,292.7
2025-03-11 14:55:00+00:00,287.85,285.05
2025-03-11 15:00:00+00:00,291.2,288.55
2025-03-11 15:05:00+00:00,298.7,296.7
2025-03-11 15:10:00+00:00,293.4,289.75
2025-03-11 15:15:00+00:00,296.65,293.9
2025-03-11 15:20:00+00:00,297.55,294.2
2025-03-11 15:25:00+00:00,288.75,286.2
2025-03-11 15:30:00+00:00,287.5,285.0
2025-03-11 15:35:00+00:00,296.0,293.0
2025-03-11 15:40:00+00:00,301.1,298.75
2025-03-11 15:45:00+00:00,295.0,293.2
2025-03-11 15:50:00+00:00,292.95,289.85
2025-03-11 15:55:00+00:00,295.3,292.6
2025-03-11 16:00:00+00:00,296.3,293.35
2025-03-11 16:05:00+00:00,290.55,288.35
2025-03-11 16:10:00+00:00,292.1,288.85
2025-03-11 16:15:00+00:00,294.05,291.25
2025-03-11 16:20:00+00:00,293.15,291.8
2025-03-11 16:25:00+00:00,286.2,283.9
2025-03-11 16:30:00+00:00,288.7,286.45
2025-03-11 16:35:00+00:00,295.15,292.25
2025-03-11 16:40:00+00:00,297.25,294.4
2025-03-11 16:45:00+00:00,286.5,283.4
2025-03-11 16:50:00+00:00,287.7,285.55
2025-03-11 16:55:00+00:00,292.3,290.2
2025-03-11 17:00:00+00:00,296.65,292.75
2025-03-11 17:05:00+00:00,295.75,293.35
2025-03-11 17:10:00+00:00,295.15,291.7
2025-03-11 17:15:00+00:00,293.5,291.1
2025-03-11 17:20:00+00:00,294.65,291.6
2025-03-11 17:25:00+00:00,295.6,293.15
2025-03-11 17:30:00+00:00,293.0,290.75
2025-03-11 17:35:00+00:00,302.65,300.25
2025-03-11 17:40:00+00:00,299.65,296.35
2025-03-11 17:45:00+00:00,294.75,292.65
2025-03-11 17:50:00+00:00,291.1,288.75
2025-03-11 17:55:00+00:00,292.8,290.15
2025-03-11 18:00:00+00:00,286.75,285.2
2025-03-11 18:05:00+00:00,290.5,287.75
2025-03-11 18:10:00+00:00,292.05,290.25
2025-03-11 18:15:00+00:00,292.25,289.9
2025-03-11 18:20:00+00:00,286.1,283.95
2025-03-11 18:25:00+00:00,286.45,283.75
2025-03-11 18:30:00+00:00,289.55,286.6
2025-03-11 18:35:00+00:00,289.95,287.0
2025-03-11 18:40:00+00:00,289.7,287.2
2025-03-11 18:45:00+00:00,290.0,286.9
2025-03-11 18:50:00+00:00,281.6,278.35
2025-03-11 18:55:00+00:00,291.85,290.0
2025-03-11 19:00:00+00:00,289.35,287.15
2025-03-11 19:05:00+00:00,284.7,282.8
2025-03-11 19:10:00+00:00,289.6,287.45
2025-03-11 19:15:00+00:00,291.65,288.65
2025-03-11 19:20:00+00:00,299.15,296.8
2025-03-11 19:25:00+00:00,299.5,296.1
2025-03-11 19:30:00+00:00,295.7,292.95
2025-03-11 19:35:00+00:00,296.75,293.35
2025-03-11 19:40:00+00:00,303.35,300.35
2025-03-11 19:45:00+00:00,305.8,302.7
2025-03-11 19:50:00+00:00,308.0,304.95
2025-03-11 19:55:00+00:00,314.3,312.2
2025-03-11 20:00:00+00:00,318.0,314.1
2025-03-11 20:05:00+00:00,296.0,293.45
2025-03-11 20:10:00+00:00,286.5,283.4
2025-03-11 20:15:00+00:00,289.55,285.9
2025-03-11 20:20:00+00:00,289.85,286.7
2025-03-11 20:25:00+00:00,295.1,292.75
2025-03-11 20:30:00+00:00,167.05,165.7
2025-03-11 20:35:00+00:00,0.0,0.0
2025-03-11 20:40:00+00:00,0.0,0.0
2025-03-11 20:45:00+00:00,0.0,0.0
2025-03-11 20:50:00+00:00,0.0,0.0
2025-03-11 20:55:00+00:00,0.0,0.0
2025-03-11 21:00:00+00:00,0.0,0.0
2025-03-11 21:05:00+00:00,29.1,29.1
2025-03-11 21:10:00+00:00,283.35,281.2
2025-03-11 21:15:00+00:00,287.85,285.35
2025-03-11 21:20:00+00:00,281.55,279.25
2025-03-11 21:25:00+00:00,289.0,285.9
2025-03-11 21:30:00+00:00,291.1,289.45
2025-03-11 21:35:00+00:00,283.45,281.15
2025-03-11 21:40:00+00:00,286.65,284.9
2025-03-11 21:45:00+00:00,285.2,283.0
2025-03-11 21:50:00+00:00,291.4,290.05
2025-03-11 21:55:00+00:00,294.05,292.55
2025-03-11 22:00:00+00:00,293.75,291.0
2025-03-11 22:05:00+00:00,292.2,289.45
2025-03-11 22:10:00+00:00,291.65,289.15
2025-03-11 22:15:00+00:00,294.3,291.5
2025-03-11 22:20:00+00:00,298.35,295.75
2025-03-11 22:25:00+00:00,301.65,298.75
2025-03-11 22:30:00+00:00,294.5,292.0
2025-03-11 22:35:00+00:00,299.3,296.5
2025-03-11 22:40:00+00:00,295.9,293.8
2025-03-11 22:45:00+00:00,293.75,290.85
2025-03-11 22:50:00+00:00,286.4,285.25
2025-03-11 22:55:00+00:00,288.7,286.5
2025-03-11 23:00:00+00:00,292.05,289.7
2025-03-11 23:05:00+00:00,284.1,281.35
2025-03-11 23:10:00+00:00,290.75,287.35
2025-03-11 23:15:00+00:00,299.85,297.9
2025-03-11 23:20:00+00:00,297.55,294.25
2025-03-11 23:25:00+00:00,293.55,291.4
2025-03-11 23:30:00+00:00,296.15,294.0
2025-03-11 23:35:00+00:00,297.2,294.95
2025-03-11 23:40:00+00:00,303.1,299.85
2025-03-11 23:45:00+00:00,298.45,295.9
2025-03-11 23:50:00+00:00,298.85,296.5
2025-03-11 23:55:00+00:00,291.45,289.9
2025-03-12 00:00:00+00:00,293.9,291.15
2025-03-12 00:05:00+00:00,299.2,296.5
2025-03-12 00:10:00+00:00,301.45,299.6
2025-03-12 00:15:00+00:00,305.1,302.9
2025-03-12 00:20:00+00:00,297.9,295.45
2025-03-12 00:25:00+00:00,306.8,304.3
2025-03-12 00:30:00+00:00,248.2,246.2
2025-03-12 00:35:00+00:00,293.15,290.3
2025-03-12 00:40:00+00:00,284.05,281.25
2025-03-12 00:45:00+00:00,279.8,276.45
2025-03-12 00:50:00+00:00,283.95,281.5
2025-03-12 00:55:00+00:00,289.95,286.8
2025-03-12 01:00:00+00:00,293.65,291.1
2025-03-12 01:05:00+00:00,291.65,289.35
2025-03-12 01:10:00+00:00,288.6,285.6
2025-03-12 01:15:00+00:00,295.5,292.35
2025-03-12 01:20:00+00:00,233.7,231.25
2025-03-12 01:25:00+00:00,188.1,186.7
2025-03-12 01:30:00+00:00,227.45,225.6
2025-03-12 01:35:00+00:00,291.55,289.6
2025-03-12 01:40:00+00:00,294.3,292.25
2025-03-12 01:45:00+00:00,300.3,297.9
2025-03-12 01:50:00+00:00,291.85,289.2
2025-03-12 01:55:00+00:00,282.85,280.55
2025-03-12 02:00:00+00:00,279.55,277.2
2025-03-12 02:05:00+00:00,279.85,277.75
2025-03-12 02:10:00+00:00,282.0,279.35
2025-03-12 02:15:00+00:00,287.35,284.2
2025-03-12 02:20:00+00:00,288.85,286.45
2025-03-12 02:25:00+00:00,289.45,286.65
2025-03-12 02:30:00+00:00,285.4,282.9
2025-03-12 02:35:00+00:00,279.5,277.55
2025-03-12 02:40:00+00:00,281.25,278.55
2025-03-12 02:45:00+00:00,281.0,278.4
2025-03-12 02:50:00+00:00,281.7,279.45
2025-03-12 02:55:00+00:00,285.6,282.9
2025-03-12 03:00:00+00:00,285.6,282.8
2025-03-12 03:05:00+00:00,279.7,277.6
2025-03-12 03:10:00+00:00,279.1,276.3
2025-03-12 03:15:00+00:00,279.55,277.15
2025-03-12 03:20:00+00:00,277.65,275.15
2025-03-12 03:25:00+00:00,279.8,277.4
2025-03-12 03:30:00+00:00,280.9,278.4
2025-03-12 03:35:00+00:00,280.0,277.5
2025-03-12 03:40:00+00:00,282.45,279.4
2025-03-12 03:45:00+00:00,281.75,279.05
2025-03-12 03:50:00+00:00,278.85,276.85
2025-03-12 03:55:00+00:00,282.85,279.75
2025-03-12 04:00:00+00:00,286.8,284.45
2025-03-12 04:05:00+00:00,286.4,284.2
2025-03-12 04:10:00+00:00,291.5,288.95
2025-03-12 04:15:00+00:00,278.6,276.0
2025-03-12 04:20:00+00:00,279.45,277.1
2025-03-12 04:25:00+00:00,277.35,274.4
2025-03-12 04:30:00+00:00,280.45,277.2
2025-03-12 04:35:00+00:00,277.5,274.65
2025-03-12 04:40:00+00:00,286.35,283.85
2025-03-12 04:45:00+00:00,281.25,278.2
2025-03-12 04:50:00+00:00,280.9,278.3
2025-03-12 04:55:00+00:00,283.35,280.6
2025-03-12 05:00:00+00:00,282.05,279.8
2025-03-12 05:05:00+00:00,280.25,277.8
2025-03-12 05:10:00+00:00,277.1,273.5
2025-03-12 05:15:00+00:00,276.25,273.2
2025-03-12 05:20:00+00:00,278.1,275.95
2025-03-12 05:25:00+00:00,279.15,276.25
2025-03-12 05:30:00+00:00,42.75,42.3
2025-03-12 05:35:00+00:00,29.9,29.9
2025-03-12 05:40:00+00:00,276.8,274.6
2025-03-12 05:45:00+00:00,274.05,272.1
2025-03-12 05:50:00+00:00,271.95,269.1
2025-03-12 05:55:00+00:00,274.15,271.65
2025-03-12 06:00:00+00:00,277.45,273.4
2025-03-12 06:05:00+00:00,279.85,276.95
2025-03-12 06:10:00+00:00,279.9,276.35
2025-03-12 06:15:00+00:00,279.4,276.3
2025-03-12 06:20:00+00:00,278.85,276.65
2025-03-12 06:25:00+00:00,282.85,279.85
2025-03-12 06:30:00+00:00,280.35,278.55
2025-03-12 06:35:00+00:00,279.95,277.3
2025-03-12 06:40:00+00:00,281.05,278.7
2025-03-12 06:45:00+00:00,277.35,274.2
2025-03-12 06:50:00+00:00,278.15,275.8
2025-03-12 06:55:00+00:00,281.7,279.1
2025-03-12 07:00:00+00:00,279.1,275.65
2025-03-12 07:05:00+00:00,279.6,276.95
2025-03-12 07:10:00+00:00,280.45,277.55
2025-03-12 07:15:00+00:00,287.6,285.15
2025-03-12 07:20:00+00:00,285.05,282.75
2025-03-12 07:25:00+00:00,282.7,281.35
2025-03-12 07:30:00+00:00,279.25,277.1
2025-03-12 07:35:00+00:00,281.75,278.55
2025-03-12 07:40:00+00:00,284.25,281.45
2025-03-12 07:45:00+00:00,284.2,281.45
2025-03-12 07:50:00+00:00,284.3,280.55
2025-03-12 07:55:00+00:00,285.55,283.6
2025-03-12 08:00:00+00:00,283.0,280.0
2025-03-12 08:05:00+00:00,285.25,281.95
2025-03-12 08:10:00+00:00,283.25,280.75
2025-03-12 08:15:00+00:00,275.6,273.15
2025-03-12 08:20:00+00:00,66.4,65.9
2025-03-12 08:25:00+00:00,263.85,261.65
2025-03-12 08:30:00+00:00,282.4,279.05
2025-03-12 08:35:00+00:00,279.1,276.5
2025-03-12 08:40:00+00:00,279.9,277.05
2025-03-12 08:45:00+00:00,285.4,282.65
2025-03-12 08:50:00+00:00,287.3,284.95
2025-03-12 08:55:00+00:00,290.15,287.6
2025-03-12 09:00:00+00:00,283.3,280.85
2025-03-12 09:05:00+00:00,280.6,277.65
2025-03-12 09:10:00+00:00,272.95,270.3
2025-03-12 09:15:00+00:00,171.65,170.1
2025-03-12 09:20:00+00:00,284.4,281.7
2025-03-12 09:25:00+00:00,278.3,276.0
2025-03-12 09:30:00+00:00,277.15,274.0
2025-03-12 09:35:00+00:00,282.0,279.4
2025-03-12 09:40:00+00:00,275.45,273.15
2025-03-12 09:45:00+00:00,235.7,233.8
2025-03-12 09:50:00+00:00,286.5,283.7
2025-03-12 09:55:00+00:00,288.3,285.85
2025-03-12 10:00:00+00:00,283.2,280.65
2025-03-12 10:05:00+00:00,278.85,275.7
2025-03-12 10:10:00+00:00,280.35,278.1
2025-03-12 10:15:00+00:00,279.85,276.5
2025-03-12 10:20:00+00:00,183.5,182.05
2025-03-12 10:25:00+00:00,0.0,0.0
2025-03-12 10:30:00+00:00,226.85,225.05
2025-03-12 10:35:00+00:00,280.4,277.85
2025-03-12 10:40:00+00:00,280.1,277.7
2025-03-12 10:45:00+00:00,280.0,276.7
2025-03-12 10:50:00+00:00,285.45,283.25
2025-03-12 10:55:00+00:00,284.7,281.85
2025-03-12 11:00:00+00:00,283.7,280.4
2025-03-12 11:05:00+00:00,282.55,279.35
2025-03-12 11:10:00+00:00,281.75,279.7
2025-03-12 11:15:00+00:00,282.2,279.8
2025-03-12 11:20:00+00:00,274.9,273.75
2025-03-12 11:25:00+00:00,283.55,281.1
2025-03-12 11:30:00+00:00,282.85,279.85
2025-03-12 11:35:00+00:00,281.45,278.9
2025-03-12 11:40:00+00:00,284.05,281.1
2025-03-12 11:45:00+00:00,236.25,234.15
2025-03-12 11:50:00+00:00,236.45,234.2
2025-03-12 11:55:00+00:00,277.65,275.25
2025-03-12 12:00:00+00:00,282.75,280.85
2025-03-12 12:05:00+00:00,283.35,280.9
2025-03-12 12:10:00+00:00,279.9,278.25
2025-03-12 12:15:00+00:00,281.7,278.55
2025-03-12 12:20:00+00:00,278.15,275.65
2025-03-12 12:25:00+00:00,283.95,281.55
2025-03-12 12:30:00+00:00,163.0,161.85
2025-03-12 12:35:00+00:00,288.55,286.0
2025-03-12 12:40:00+00:00,221.85,220.35
2025-03-12 12:45:00+00:00,263.75,261.6
2025-03-12 12:50:00+00:00,81.2,80.5
2025-03-12 12:55:00+00:00,10.85,11.75
2025-03-12 13:00:00+00:00,278.85,277.45
2025-03-12 13:05:00+00:00,282.35,280.05
2025-03-12 13:10:00+00:00,284.75,282.1
2025-03-12 13:15:00+00:00,284.0,281.05
2025-03-12 13:20:00+00:00,281.15,278.7
2025-03-12 13:25:00+00:00,285.75,283.6
2025-03-12 13:30:00+00:00,284.55,282.2
2025-03-12 13:35:00+00:00,285.15,282.0
2025-03-12 13:40:00+00:00,69.45,68.75
2025-03-12 13:45:00+00:00,0.0,0.0
2025-03-12 13:50:00+00:00,0.0,0.0
2025-03-12 13:55:00+00:00,0.0,0.0
2025-03-12 14:00:00+00:00,0.0,0.0
2025-03-12 14:05:00+00:00,0.0,0.0
2025-03-12 14:10:00+00:00,0.0,0.0
2025-03-12 14:15:00+00:00,114.95,114.35
2025-03-12 14:20:00+00:00,151.55,149.65
2025-03-12 14:25:00+00:00,0.0,0.0
2025-03-12 14:30:00+00:00,185.2,183.3
2025-03-12 14:35:00+00:00,57.15,56.5
2025-03-12 14:40:00+00:00,0.0,0.0
2025-03-12 14:45:00+00:00,29.6,29.5
2025-03-12 14:50:00+00:00,279.15,276.25
2025-03-12 14:55:00+00:00,283.2,280.05
2025-03-12 15:00:00+00:00,287.8,284.9
2025-03-12 15:05:00+00:00,282.0,279.8
2025-03-12 15:10:00+00:00,286.85,284.15
2025-03-12 15:15:00+00:00,279.4,277.25
2025-03-12 15:20:00+00:00,283.7,281.6
2025-03-12 15:25:00+00:00,279.45,277.35
2025-03-12 15:30:00+00:00,286.2,284.5
2025-03-12 15:35:00+00:00,281.8,280.95
2025-03-12 15:40:00+00:00,289.2,287.0
2025-03-12 15:45:00+00:00,284.6,282.05
2025-03-12 15:50:00+00:00,280.9,278.85
2025-03-12 15:55:00+00:00,279.4,277.1
2025-03-12 16:00:00+00:00,281.75,279.5
2025-03-12 16:05:00+00:00,278.8,277.1
2025-03-12 16:10:00+00:00,282.55,280.5
2025-03-12 16:15:00+00:00,281.3,279.3
2025-03-12 16:20:00+00:00,281.1,278.7
2025-03-12 16:25:00+00:00,282.2,280.3
2025-03-12 16:30:00+00:00,284.2,281.35
2025-03-12 16:35:00+00:00,287.35,284.5
2025-03-12 16:40:00+00:00,283.35,281.2
2025-03-12 16:45:00+00:00,289.0,286.9
2025-03-12 16:50:00+00:00,291.35,289.55
2025-03-12 16:55:00+00:00,288.7,286.0
2025-03-12 17:00:00+00:00,284.7,281.85
2025-03-12 17:05:00+00:00,279.3,277.3
2025-03-12 17:10:00+00:00,284.05,282.2
2025-03-12 17:15:00+00:00,283.15,280.95
2025-03-12 17:20:00+00:00,286.35,282.5
2025-03-12 17:25:00+00:00,280.2,278.2
2025-03-12 17:30:00+00:00,285.7,282.95
2025-03-12 17:35:00+00:00,286.95,285.0
2025-03-12 17:40:00+00:00,283.15,281.05
2025-03-12 17:45:00+00:00,282.9,280.95
2025-03-12 17:50:00+00:00,288.45,286.75
2025-03-12 17:55:00+00:00,286.5,284.35
2025-03-12 18:00:00+00:00,289.8,286.9
2025-03-12 18:05:00+00:00,287.2,284.45
2025-03-12 18:10:00+00:00,283.85,281.8
2025-03-12 18:15:00+00:00,282.65,282.1
2025-03-12 18:20:00+00:00,284.95,283.45
2025-03-12 18:25:00+00:00,282.55,280.6
2025-03-12 18:30:00+00:00,278.95,277.05
2025-03-12 18:35:00+00:00,281.45,279.45
2025-03-12 18:40:00+00:00,283.25,281.0
2025-03-12 18:45:00+00:00,282.55,279.45
2025-03-12 18:50:00+00:00,280.5,278.95
2025-03-12 18:55:00+00:00,276.65,274.05
2025-03-12 19:00:00+00:00,278.75,276.25
2025-03-12 19:05:00+00:00,279.05,276.35
2025-03-12 19:10:00+00:00,279.15,277.85
2025-03-12 19:15:00+00:00,281.35,279.0
2025-03-12 19:20:00+00:00,279.25,277.5
2025-03-12 19:25:00+00:00,274.95,272.8
2025-03-12 19:30:00+00:00,282.25,279.7
2025-03-12 19:35:00+00:00,283.65,281.9
2025-03-12 19:40:00+00:00,282.3,279.85
2025-03-12 19:45:00+00:00,286.05,283.7
2025-03-12 19:50:00+00:00,285.4,282.95
2025-03-12 19:55:00+00:00,279.6,277.75
2025-03-12 20:00:00+00:00,281.15,279.0
2025-03-12 20:05:00+00:00,282.15,279.2
2025-03-12 20:10:00+00:00,283.2,280.95
2025-03-12 20:15:00+00:00,134.8,133.3
2025-03-12 20:20:00+00:00,124.75,123.6
2025-03-12 20:25:00+00:00,159.2,157.0
2025-03-12 20:30:00+00:00,0.0,0.0
2025-03-12 20:35:00+00:00,256.0,254.55
2025-03-12 20:40:00+00:00,271.45,268.45
2025-03-12 20:45:00+00:00,276.9,274.45
2025-03-12 20:50:00+00:00,273.55,271.2
2025-03-12 20:55:00+00:00,279.25,276.75
2025-03-12 21:00:00+00:00,278.9,276.05
2025-03-12 21:05:00+00:00,275.45,272.25
2025-03-12 21:10:00+00:00,271.65,269.1
2025-03-12 21:15:00+00:00,271.85,269.35
2025-03-12 21:20:00+00:00,273.15,270.45
2025-03-12 21:25:00+00:00,275.35,272.45
2025-03-12 21:30:00+00:00,275.6,274.1
2025-03-12 21:35:00+00:00,279.0,277.05
2025-03-12 21:40:00+00:00,278.3,275.3
2025-03-12 21:45:00+00:00,276.1,273.75
2025-03-12 21:50:00+00:00,280.0,277.95
2025-03-12 21:55:00+00:00,275.05,272.9
2025-03-12 22:00:00+00:00,276.0,273.0
2025-03-12 22:05:00+00:00,273.95,271.1
2025-03-12 22:10:00+00:00,266.25,264.05
2025-03-12 22:15:00+00:00,271.25,268.6
2025-03-12 22:20:00+00:00,271.3,268.4
2025-03-12 22:25:00+00:00,267.1,264.45
2025-03-12 22:30:00+00:00,269.6,266.75
2025-03-12 22:35:00+00:00,271.6,270.0
2025-03-12 22:40:00+00:00,277.25,274.6
2025-03-12 22:45:00+00:00,278.3,275.75
2025-03-12 22:50:00+00:00,280.75,278.75
2025-03-12 22:55:00+00:00,279.55,276.6
2025-03-12 23:00:00+00:00,278.95,276.55
2025-03-12 23:05:00+00:00,279.6,277.05
2025-03-12 23:10:00+00:00,275.75,273.35
2025-03-12 23:15:00+00:00,283.25,280.95
2025-03-12 23:20:00+00:00,278.15,276.0
2025-03-12 23:25:00+00:00,274.5,272.05
2025-03-12 23:30:00+00:00,269.45,266.4
2025-03-12 23:35:00+00:00,268.75,265.4
2025-03-12 23:40:00+00:00,266.85,264.85
2025-03-12 23:45:00+00:00,269.05,266.9
2025-03-12 23:50:00+00:00,270.7,268.3
2025-03-12 23:55:00+00:00,265.65,263.05
2025-03-13 00:00:00+00:00,231.2,228.7
2025-03-13 00:05:00+00:00,262.6,260.75
2025-03-13 00:10:00+00:00,275.5,272.5
2025-03-13 00:15:00+00:00,276.9,275.7
2025-03-13 00:20:00+00:00,277.3,275.0
2025-03-13 00:25:00+00:00,273.8,271.35
2025-03-13 00:30:00+00:00,276.25,274.65
2025-03-13 00:35:00+00:00,272.45,269.7
2025-03-13 00:40:00+00:00,273.65,271.0
2025-03-13 00:45:00+00:00,241.1,239.1
2025-03-13 00:50:00+00:00,148.9,146.2
2025-03-13 00:55:00+00:00,269.05,266.8
2025-03-13 01:00:00+00:00,267.25,265.15
2025-03-13 01:05:00+00:00,228.75,226.7
2025-03-13 01:10:00+00:00,224.5,223.3
2025-03-13 01:15:00+00:00,279.65,277.05
2025-03-13 01:20:00+00:00,178.45,176.6
2025-03-13 01:25:00+00:00,243.5,241.15
2025-03-13 01:30:00+00:00,126.85,122.9
2025-03-13 01:35:00+00:00,277.15,274.6
2025-03-13 01:40:00+00:00,273.05,270.35
2025-03-13 01:45:00+00:00,269.4,267.0
2025-03-13 01:50:00+00:00,268.85,265.85
2025-03-13 01:55:00+00:00,265.4,263.0
2025-03-13 02:00:00+00:00,265.95,263.7
2025-03-13 02:05:00+00:00,272.4,269.75
2025-03-13 02:10:00+00:00,269.5,267.45
2025-03-13 02:15:00+00:00,270.45,267.45
2025-03-13 02:20:00+00:00,274.45,271.1
2025-03-13 02:25:00+00:00,267.75,265.05
2025-03-13 02:30:00+00:00,270.2,267.55
2025-03-13 02:35:00+00:00,278.1,276.2
2025-03-13 02:40:00+00:00,285.6,283.7
2025-03-13 02:45:00+00:00,284.6,282.35
2025-03-13 02:50:00+00:00,292.7,290.35
2025-03-13 02:55:00+00:00,291.05,288.0
2025-03-13 03:00:00+00:00,281.35,278.7
2025-03-13 03:05:00+00:00,269.8,267.2
2025-03-13 03:10:00+00:00,272.05,269.7
2025-03-13 03:15:00+00:00,227.8,226.1
2025-03-13 03:20:00+00:00,258.4,256.25
2025-03-13 03:25:00+00:00,266.45,263.7
2025-03-13 03:30:00+00:00,266.9,264.25
2025-03-13 03:35:00+00:00,262.8,260.65
2025-03-13 03:40:00+00:00,262.8,260.55
2025-03-13 03:45:00+00:00,268.85,265.9
2025-03-13 03:50:00+00:00,270.8,267.3
2025-03-13 03:55:00+00:00,266.9,264.1
2025-03-13 04:00:00+00:00,274.0,271.65
2025-03-13 04:05:00+00:00,270.15,267.85
2025-03-13 04:10:00+00:00,268.9,266.8
2025-03-13 04:15:00+00:00,155.6,154.45
2025-03-13 04:20:00+00:00,148.3,146.75
2025-03-13 04:25:00+00:00,175.85,174.5
2025-03-13 04:30:00+00:00,266.0,263.2
2025-03-13 04:35:00+00:00,270.05,267.4
2025-03-13 04:40:00+00:00,276.6,273.85
2025-03-13 04:45:00+00:00,276.9,274.2
2025-03-13 04:50:00+00:00,273.0,270.1
2025-03-13 04:55:00+00:00,214.0,211.85
2025-03-13 05:00:00+00:00,243.25,241.4
2025-03-13 05:05:00+00:00,239.4,237.15
2025-03-13 05:10:00+00:00,173.15,169.9
2025-03-13 05:15:00+00:00,263.15,260.45
2025-03-13 05:20:00+00:00,268.15,265.2
2025-03-13 05:25:00+00:00,265.0,262.0
2025-03-13 05:30:00+00:00,182.35,180.85
2025-03-13 05:35:00+00:00,208.6,207.15
2025-03-13 05:40:00+00:00,270.55,268.7
2025-03-13 05:45:00+00:00,271.65,269.25
2025-03-13 05:50:00+00:00,268.9,267.2
2025-03-13 05:55:00+00:00,270.1,268.2
2025-03-13 06:00:00+00:00,266.8,264.3
2025-03-13 06:05:00+00:00,266.8,264.85
2025-03-13 06:10:00+00:00,268.2,266.2
2025-03-13 06:15:00+00:00,269.95,267.75
2025-03-13 06:20:00+00:00,271.05,269.65
2025-03-13 06:25:00+00:00,267.85,265.8
2025-03-13 06:30:00+00:00,269.2,266.2
2025-03-13 06:35:00+00:00,271.7,270.75
2025-03-13 06:40:00+00:00,273.15,271.4
2025-03-13 06:45:00+00:00,271.25,269.3
2025-03-13 06:50:00+00:00,267.8,265.8
2025-03-13 06:55:00+00:00,269.45,267.55
2025-03-13 07:00:00+00:00,267.35,265.3
2025-03-13 07:05:00+00:00,267.0,264.25
2025-03-13 07:10:00+00:00,273.95,272.4
2025-03-13 07:15:00+00:00,272.1,269.55
2025-03-13 07:20:00+00:00,277.1,274.95
2025-03-13 07:25:00+00:00,278.1,275.6
2025-03-13 07:30:00+00:00,271.85,270.95
2025-03-13 07:35:00+00:00,276.8,275.0
2025-03-13 07:40:00+00:00,276.15,274.15
2025-03-13 07:45:00+00:00,273.9,272.15
2025-03-13 07:50:00+00:00,274.25,271.9
2025-03-13 07:55:00+00:00,278.3,276.3
2025-03-13 08:00:00+00:00,276.45,273.7
2025-03-13 08:05:00+00:00,277.85,275.8
2025-03-13 08:10:00+00:00,136.15,134.9
2025-03-13 08:15:00+00:00,221.65,220.0
2025-03-13 08:20:00+00:00,93.15,92.05
2025-03-13 08:25:00+00:00,270.0,267.3
2025-03-13 08:30:00+00:00,270.1,267.0
2025-03-13 08:35:00+00:00,272.65,269.9
2025-03-13 08:40:00+00:00,267.65,265.05
2025-03-13 08:45:00+00:00,273.15,270.55
2025-03-13 08:50:00+00:00,279.5,276.65
2025-03-13 08:55:00+00:00,276.85,274.75
2025-03-13 09:00:00+00:00,151.2,150.0
2025-03-13 09:05:00+00:00,224.6,222.95
2025-03-13 09:10:00+00:00,278.65,276.0
2025-03-13 09:15:00+00:00,277.7,275.8
2025-03-13 09:20:00+00:00,273.65,271.4
